term,date,slot,room,teacher,subjectcode,sessionnumber,studentgroup,,,Note,SlotType,Type
SP22,2/23/2022,2,11,tunp3,5033,27,GBH1104,,,,,1
SP22,2/23/2022,3,11,tunp3,5033,28,GBH1104,,,,,1
SP22,2/25/2022,2,11,tunp3,5033,29,GBH1104,,,,,1
SP22,2/25/2022,3,11,tunp3,5033,30,GBH1104,,,,,1
SP22,2/28/2022,2,11,tunp3,5033,31,GBH1104,,,,,1
SP22,2/28/2022,3,11,tunp3,5033,32,GBH1104,,,,,1
SP22,3/2/2022,2,11,tunp3,5033,33,GBH1104,,,,,1
SP22,3/2/2022,3,11,tunp3,5033,34,GBH1104,,,,,1
SP22,3/4/2022,2,11,tunp3,5033,35,GBH1104,,,,,1
SP22,3/4/2022,3,11,tunp3,5033,36,GBH1104,,,,,1
SP22,3/7/2022,2,11,tunp3,5033,37,GBH1104,,,,,1
SP22,3/7/2022,3,11,tunp3,5033,38,GBH1104,,,,,1
SP22,3/9/2022,2,11,tunp3,5033,39,GBH1104,,,,,1
SP22,3/9/2022,3,11,tunp3,5033,40,GBH1104,,,,,1
SP22,1/10/2022,2,12,lannth16,SSLG102,1,GBH1104,,,,,0
SP22,1/10/2022,3,12,lannth16,SSLG102,2,GBH1104,,,,,0
SP22,1/12/2022,2,12,lannth16,SSLG102,3,GBH1104,,,,,0
SP22,1/12/2022,3,12,lannth16,SSLG102,4,GBH1104,,,,,0
SP22,1/14/2022,2,12,lannth16,SSLG102,5,GBH1104,,,,,0
SP22,1/14/2022,3,12,lannth16,SSLG102,6,GBH1104,,,,,0
SP22,1/17/2022,2,12,lannth16,SSLG102,7,GBH1104,,,,,0
SP22,1/17/2022,3,12,lannth16,SSLG102,8,GBH1104,,,,,0
SP22,1/19/2022,2,12,lannth16,SSLG102,9,GBH1104,,,,,0
SP22,1/19/2022,3,12,lannth16,SSLG102,10,GBH1104,,,,,0
SP22,1/21/2022,2,12,lannth16,SSLG102,11,GBH1104,,,,,0
SP22,1/21/2022,3,12,lannth16,SSLG102,12,GBH1104,,,,,0
SP22,2/7/2022,2,12,lannth16,SSLG102,13,GBH1104,,,,,0
SP22,2/7/2022,3,12,lannth16,SSLG102,14,GBH1104,,,,,0
SP22,2/9/2022,2,12,lannth16,SSLG102,15,GBH1104,,,,,0
SP22,2/9/2022,3,12,lannth16,SSLG102,16,GBH1104,,,,,0
SP22,2/11/2022,2,12,lannth16,SSLG102,17,GBH1104,,,,,0
SP22,2/11/2022,3,12,lannth16,SSLG102,18,GBH1104,,,,,0
SP22,2/14/2022,2,12,lannth16,SSLG102,19,GBH1104,,,,,0
SP22,2/14/2022,3,12,lannth16,SSLG102,20,GBH1104,,,,,0
SP22,1/11/2022,4,13,hanglt58,5035,1,GBH1007,,,,,0
SP22,1/11/2022,5,13,hanglt58,5035,2,GBH1007,,,,,0
SP22,1/11/2022,6,13,hanglt58,5035,3,GBH1007,,,,,0
SP22,1/13/2022,4,13,hanglt58,5035,4,GBH1007,,,,,0
SP22,1/13/2022,5,13,hanglt58,5035,5,GBH1007,,,,,0
SP22,1/13/2022,6,13,hanglt58,5035,6,GBH1007,,,,,0
SP22,1/18/2022,4,13,hanglt58,5035,7,GBH1007,,,,,0
SP22,1/18/2022,5,13,hanglt58,5035,8,GBH1007,,,,,0
SP22,1/18/2022,6,13,hanglt58,5035,9,GBH1007,,,,,0
SP22,1/20/2022,4,13,hanglt58,5035,10,GBH1007,,,,,0
SP22,1/20/2022,5,13,hanglt58,5035,11,GBH1007,,,,,0
SP22,1/20/2022,6,13,hanglt58,5035,12,GBH1007,,,,,0
SP22,2/8/2022,4,13,hanglt58,5035,13,GBH1007,,,,,0
SP22,2/8/2022,5,13,hanglt58,5035,14,GBH1007,,,,,0
SP22,2/8/2022,6,13,hanglt58,5035,15,GBH1007,,,,,0
SP22,2/10/2022,4,13,hanglt58,5035,16,GBH1007,,,,,0
SP22,2/10/2022,5,13,hanglt58,5035,17,GBH1007,,,,,0
SP22,2/10/2022,6,13,hanglt58,5035,18,GBH1007,,,,,0
SP22,2/15/2022,4,13,hanglt58,5035,19,GBH1007,,,,,0
SP22,2/15/2022,5,13,hanglt58,5035,20,GBH1007,,,,,0
SP22,2/15/2022,6,13,hanglt58,5035,21,GBH1007,,,,,0
SP22,2/17/2022,4,13,hanglt58,5035,22,GBH1007,,,,,0
SP22,2/17/2022,5,13,hanglt58,5035,23,GBH1007,,,,,0
SP22,2/17/2022,6,13,hanglt58,5035,24,GBH1007,,,,,0
SP22,2/22/2022,4,13,hanglt58,5035,25,GBH1007,,,,,0
SP22,2/22/2022,5,13,hanglt58,5035,26,GBH1007,,,,,0
SP22,2/22/2022,6,13,hanglt58,5035,27,GBH1007,,,,,0
SP22,2/24/2022,4,13,hanglt58,5035,28,GBH1007,,,,,0
SP22,2/24/2022,5,13,hanglt58,5035,29,GBH1007,,,,,0
SP22,2/24/2022,6,13,hanglt58,5035,30,GBH1007,,,,,0
SP22,3/1/2022,4,13,hanglt58,5035,31,GBH1007,,,,,0
SP22,3/1/2022,5,13,hanglt58,5035,32,GBH1007,,,,,0
SP22,3/1/2022,6,13,hanglt58,5035,33,GBH1007,,,,,0
SP22,3/3/2022,4,13,hanglt58,5035,34,GBH1007,,,,,0
SP22,3/3/2022,5,13,hanglt58,5035,35,GBH1007,,,,,0
SP22,3/3/2022,6,13,hanglt58,5035,36,GBH1007,,,,,0
SP22,3/8/2022,4,13,hanglt58,5035,37,GBH1007,,,,,0
SP22,3/8/2022,5,13,hanglt58,5035,38,GBH1007,,,,,0
SP22,3/10/2022,4,13,hanglt58,5035,39,GBH1007,,,,,0
SP22,3/10/2022,5,13,hanglt58,5035,40,GBH1007,,,,,0
SP22,1/10/2022,2,14,ngannt30,5036,1,GBH1007,,,,,0
SP22,1/10/2022,3,14,ngannt30,5036,2,GBH1007,,,,,0
SP22,1/12/2022,2,14,ngannt30,5036,3,GBH1007,,,,,0
SP22,1/12/2022,3,14,ngannt30,5036,4,GBH1007,,,,,0
SP22,1/14/2022,2,14,ngannt30,5036,5,GBH1007,,,,,0
SP22,1/14/2022,3,14,ngannt30,5036,6,GBH1007,,,,,0
SP22,1/17/2022,2,14,ngannt30,5036,7,GBH1007,,,,,0
SP22,1/17/2022,3,14,ngannt30,5036,8,GBH1007,,,,,0
SP22,1/19/2022,2,14,ngannt30,5036,9,GBH1007,,,,,0
SP22,1/19/2022,3,14,ngannt30,5036,10,GBH1007,,,,,0
SP22,1/21/2022,2,14,ngannt30,5036,11,GBH1007,,,,,0
SP22,1/21/2022,3,14,ngannt30,5036,12,GBH1007,,,,,0
SP22,2/7/2022,2,14,ngannt30,5036,13,GBH1007,,,,,0
SP22,2/7/2022,3,14,ngannt30,5036,14,GBH1007,,,,,0
SP22,2/9/2022,2,14,ngannt30,5036,15,GBH1007,,,,,0
SP22,2/9/2022,3,14,ngannt30,5036,16,GBH1007,,,,,0
SP22,2/11/2022,2,14,ngannt30,5036,17,GBH1007,,,,,0
SP22,2/11/2022,3,14,ngannt30,5036,18,GBH1007,,,,,0
SP22,2/14/2022,2,14,ngannt30,5036,19,GBH1007,,,,,0
SP22,2/14/2022,3,14,ngannt30,5036,20,GBH1007,,,,,0
SP22,2/16/2022,2,14,ngannt30,5036,21,GBH1007,,,,,0
SP22,2/16/2022,3,14,ngannt30,5036,22,GBH1007,,,,,0
SP22,2/18/2022,2,14,ngannt30,5036,23,GBH1007,,,,,0
SP22,2/18/2022,3,14,ngannt30,5036,24,GBH1007,,,,,0
SP22,2/21/2022,2,14,ngannt30,5036,25,GBH1007,,,,,0
SP22,2/21/2022,3,14,ngannt30,5036,26,GBH1007,,,,,0
SP22,2/23/2022,2,14,ngannt30,5036,27,GBH1007,,,,,0
SP22,2/23/2022,3,14,ngannt30,5036,28,GBH1007,,,,,0
SP22,2/25/2022,2,14,ngannt30,5036,29,GBH1007,,,,,0
SP22,2/25/2022,3,14,ngannt30,5036,30,GBH1007,,,,,0
SP22,2/28/2022,2,14,ngannt30,5036,31,GBH1007,,,,,0
SP22,2/28/2022,3,14,ngannt30,5036,32,GBH1007,,,,,0
SP22,3/2/2022,2,14,ngannt30,5036,33,GBH1007,,,,,0
SP22,3/2/2022,3,14,ngannt30,5036,34,GBH1007,,,,,0
SP22,3/4/2022,2,14,ngannt30,5036,35,GBH1007,,,,,0
SP22,3/4/2022,3,14,ngannt30,5036,36,GBH1007,,,,,0
SP22,3/7/2022,2,14,ngannt30,5036,37,GBH1007,,,,,0
SP22,3/7/2022,3,14,ngannt30,5036,38,GBH1007,,,,,0
SP22,3/9/2022,2,14,ngannt30,5036,39,GBH1007,,,,,0
SP22,3/9/2022,3,14,ngannt30,5036,40,GBH1007,,,,,0
SP22,1/11/2022,2,15,vietpd,5038,1,GBH1007,,,,,0
SP22,1/11/2022,3,15,vietpd,5038,2,GBH1007,,,,,0
SP22,1/13/2022,2,15,vietpd,5038,3,GBH1007,,,,,0
SP22,1/13/2022,3,15,vietpd,5038,4,GBH1007,,,,,0
SP22,1/15/2022,2,15,vietpd,5038,5,GBH1007,,,,,0
SP22,1/15/2022,3,15,vietpd,5038,6,GBH1007,,,,,0
SP22,1/18/2022,2,15,vietpd,5038,7,GBH1007,,,,,0
SP22,1/18/2022,3,15,vietpd,5038,8,GBH1007,,,,,0
SP22,1/20/2022,2,15,vietpd,5038,9,GBH1007,,,,,0
SP22,1/20/2022,3,15,vietpd,5038,10,GBH1007,,,,,0
SP22,1/22/2022,2,15,vietpd,5038,11,GBH1007,,,,,0
SP22,1/22/2022,3,15,vietpd,5038,12,GBH1007,,,,,0
SP22,2/8/2022,2,15,vietpd,5038,13,GBH1007,,,,,0
SP22,2/8/2022,3,15,vietpd,5038,14,GBH1007,,,,,0
SP22,2/10/2022,2,15,vietpd,5038,15,GBH1007,,,,,0
SP22,2/10/2022,3,15,vietpd,5038,16,GBH1007,,,,,0
SP22,2/12/2022,2,15,vietpd,5038,17,GBH1007,,,,,0
SP22,2/12/2022,3,15,vietpd,5038,18,GBH1007,,,,,0
SP22,2/15/2022,2,15,vietpd,5038,19,GBH1007,,,,,0
SP22,2/15/2022,3,15,vietpd,5038,20,GBH1007,,,,,0
SP22,2/17/2022,2,15,vietpd,5038,21,GBH1007,,,,,0
SP22,2/17/2022,3,15,vietpd,5038,22,GBH1007,,,,,0
SP22,2/19/2022,2,15,vietpd,5038,23,GBH1007,,,,,0
SP22,2/19/2022,3,15,vietpd,5038,24,GBH1007,,,,,0
SP22,2/22/2022,2,15,vietpd,5038,25,GBH1007,,,,,0
SP22,2/22/2022,3,15,vietpd,5038,26,GBH1007,,,,,0
SP22,2/24/2022,2,15,vietpd,5038,27,GBH1007,,,,,0
SP22,2/24/2022,3,15,vietpd,5038,28,GBH1007,,,,,0
SP22,2/26/2022,2,15,vietpd,5038,29,GBH1007,,,,,0
SP22,2/26/2022,3,15,vietpd,5038,30,GBH1007,,,,,0
SP22,3/1/2022,2,15,vietpd,5038,31,GBH1007,,,,,0
SP22,3/1/2022,3,15,vietpd,5038,32,GBH1007,,,,,0
SP22,3/3/2022,2,15,vietpd,5038,33,GBH1007,,,,,0
SP22,3/3/2022,3,15,vietpd,5038,34,GBH1007,,,,,0
SP22,3/5/2022,2,15,vietpd,5038,35,GBH1007,,,,,0
SP22,3/5/2022,3,15,vietpd,5038,36,GBH1007,,,,,0
SP22,3/8/2022,2,15,vietpd,5038,37,GBH1007,,,,,0
SP22,3/8/2022,3,15,vietpd,5038,38,GBH1007,,,,,0
SP22,3/10/2022,2,15,vietpd,5038,39,GBH1007,,,,,0
SP22,3/10/2022,3,15,vietpd,5038,40,GBH1007,,,,,0
SP22,1/10/2022,4,16,trangdtt25,SSGG101,1,GBH1007,,,,,0
SP22,1/10/2022,5,16,trangdtt25,SSGG101,2,GBH1007,,,,,0
SP22,1/12/2022,4,16,trangdtt25,SSGG101,3,GBH1007,,,,,0
SP22,1/12/2022,5,16,trangdtt25,SSGG101,4,GBH1007,,,,,0
SP22,1/14/2022,4,16,trangdtt25,SSGG101,5,GBH1007,,,,,0
SP22,1/14/2022,5,16,trangdtt25,SSGG101,6,GBH1007,,,,,0
SP22,1/17/2022,4,16,trangdtt25,SSGG101,7,GBH1007,,,,,0
SP22,1/17/2022,5,16,trangdtt25,SSGG101,8,GBH1007,,,,,0
SP22,1/19/2022,4,16,trangdtt25,SSGG101,9,GBH1007,,,,,0
SP22,1/19/2022,5,16,trangdtt25,SSGG101,10,GBH1007,,,,,0
SP22,1/21/2022,4,16,trangdtt25,SSGG101,11,GBH1007,,,,,0
SP22,1/21/2022,5,16,trangdtt25,SSGG101,12,GBH1007,,,,,0
SP22,2/7/2022,4,16,trangdtt25,SSGG101,13,GBH1007,,,,,0
SP22,2/7/2022,5,16,trangdtt25,SSGG101,14,GBH1007,,,,,0
SP22,2/7/2022,6,16,trangdtt25,SSGG101,15,GBH1007,,,,,0
SP22,1/10/2022,4,17,hanglt58,5035,1,GBH1008,,,,,0
SP22,1/10/2022,5,17,hanglt58,5035,2,GBH1008,,,,,0
SP22,1/12/2022,4,17,hanglt58,5035,3,GBH1008,,,,,0
SP22,1/12/2022,5,17,hanglt58,5035,4,GBH1008,,,,,0
SP22,1/14/2022,4,17,hanglt58,5035,5,GBH1008,,,,,0
SP22,1/14/2022,5,17,hanglt58,5035,6,GBH1008,,,,,0
SP22,1/17/2022,4,17,hanglt58,5035,7,GBH1008,,,,,0
SP22,1/17/2022,5,17,hanglt58,5035,8,GBH1008,,,,,0
SP22,1/19/2022,4,17,hanglt58,5035,9,GBH1008,,,,,0
SP22,1/19/2022,5,17,hanglt58,5035,10,GBH1008,,,,,0
SP22,1/21/2022,4,17,hanglt58,5035,11,GBH1008,,,,,0
SP22,1/21/2022,5,17,hanglt58,5035,12,GBH1008,,,,,0
SP22,2/7/2022,4,17,hanglt58,5035,13,GBH1008,,,,,0
SP22,2/7/2022,5,17,hanglt58,5035,14,GBH1008,,,,,0
SP22,2/9/2022,4,17,hanglt58,5035,15,GBH1008,,,,,0
SP22,2/9/2022,5,17,hanglt58,5035,16,GBH1008,,,,,0
SP22,2/11/2022,4,17,hanglt58,5035,17,GBH1008,,,,,0
SP22,2/11/2022,5,17,hanglt58,5035,18,GBH1008,,,,,0
SP22,2/14/2022,4,17,hanglt58,5035,19,GBH1008,,,,,0
SP22,2/14/2022,5,17,hanglt58,5035,20,GBH1008,,,,,0
SP22,2/16/2022,4,17,hanglt58,5035,21,GBH1008,,,,,0
SP22,2/16/2022,5,17,hanglt58,5035,22,GBH1008,,,,,0
SP22,2/18/2022,4,17,hanglt58,5035,23,GBH1008,,,,,0
SP22,2/18/2022,5,17,hanglt58,5035,24,GBH1008,,,,,0
SP22,2/21/2022,4,17,hanglt58,5035,25,GBH1008,,,,,0
SP22,2/21/2022,5,17,hanglt58,5035,26,GBH1008,,,,,0
SP22,2/23/2022,4,17,hanglt58,5035,27,GBH1008,,,,,0
SP22,2/23/2022,5,17,hanglt58,5035,28,GBH1008,,,,,0
SP22,2/25/2022,4,17,hanglt58,5035,29,GBH1008,,,,,0
SP22,2/25/2022,5,17,hanglt58,5035,30,GBH1008,,,,,0
SP22,2/28/2022,4,17,hanglt58,5035,31,GBH1008,,,,,0
SP22,2/28/2022,5,17,hanglt58,5035,32,GBH1008,,,,,0
SP22,3/2/2022,4,17,hanglt58,5035,33,GBH1008,,,,,0
SP22,3/2/2022,5,17,hanglt58,5035,34,GBH1008,,,,,0
SP22,3/4/2022,4,17,hanglt58,5035,35,GBH1008,,,,,0
SP22,3/4/2022,5,17,hanglt58,5035,36,GBH1008,,,,,0
SP22,3/7/2022,4,17,hanglt58,5035,37,GBH1008,,,,,0
SP22,3/7/2022,5,17,hanglt58,5035,38,GBH1008,,,,,0
SP22,3/9/2022,4,17,hanglt58,5035,39,GBH1008,,,,,0
SP22,3/9/2022,5,17,hanglt58,5035,40,GBH1008,,,,,0
SP22,1/10/2022,4,18,ngannt30,5036,1,GBH1008,,,,,0
SP22,1/10/2022,5,18,ngannt30,5036,2,GBH1008,,,,,0
SP22,1/12/2022,4,18,ngannt30,5036,3,GBH1008,,,,,0
SP22,1/12/2022,5,18,ngannt30,5036,4,GBH1008,,,,,0
SP22,1/14/2022,4,18,ngannt30,5036,5,GBH1008,,,,,0
SP22,1/14/2022,5,18,ngannt30,5036,6,GBH1008,,,,,0
SP22,1/17/2022,4,18,ngannt30,5036,7,GBH1008,,,,,0
SP22,1/17/2022,5,18,ngannt30,5036,8,GBH1008,,,,,0
SP22,1/19/2022,4,18,ngannt30,5036,9,GBH1008,,,,,0
SP22,1/19/2022,5,18,ngannt30,5036,10,GBH1008,,,,,0
SP22,1/21/2022,4,18,ngannt30,5036,11,GBH1008,,,,,0
SP22,1/21/2022,5,18,ngannt30,5036,12,GBH1008,,,,,0
SP22,2/7/2022,4,18,ngannt30,5036,13,GBH1008,,,,,0
SP22,2/7/2022,5,18,ngannt30,5036,14,GBH1008,,,,,0
SP22,2/9/2022,4,18,ngannt30,5036,15,GBH1008,,,,,0
SP22,2/9/2022,5,18,ngannt30,5036,16,GBH1008,,,,,0
SP22,2/11/2022,4,18,ngannt30,5036,17,GBH1008,,,,,0
SP22,2/11/2022,5,18,ngannt30,5036,18,GBH1008,,,,,0
SP22,2/14/2022,4,18,ngannt30,5036,19,GBH1008,,,,,0
SP22,2/14/2022,5,18,ngannt30,5036,20,GBH1008,,,,,0
SP22,2/16/2022,4,18,ngannt30,5036,21,GBH1008,,,,,0
SP22,2/16/2022,5,18,ngannt30,5036,22,GBH1008,,,,,0
SP22,2/18/2022,4,18,ngannt30,5036,23,GBH1008,,,,,0
SP22,2/18/2022,5,18,ngannt30,5036,24,GBH1008,,,,,0
SP22,2/21/2022,4,18,ngannt30,5036,25,GBH1008,,,,,0
SP22,2/21/2022,5,18,ngannt30,5036,26,GBH1008,,,,,0
SP22,2/23/2022,4,18,ngannt30,5036,27,GBH1008,,,,,0
SP22,2/23/2022,5,18,ngannt30,5036,28,GBH1008,,,,,0
SP22,2/25/2022,4,18,ngannt30,5036,29,GBH1008,,,,,0
SP22,2/25/2022,5,18,ngannt30,5036,30,GBH1008,,,,,0
SP22,2/28/2022,4,18,ngannt30,5036,31,GBH1008,,,,,0
SP22,2/28/2022,5,18,ngannt30,5036,32,GBH1008,,,,,0
SP22,3/2/2022,4,18,ngannt30,5036,33,GBH1008,,,,,0
SP22,3/2/2022,5,18,ngannt30,5036,34,GBH1008,,,,,0
SP22,3/4/2022,4,18,ngannt30,5036,35,GBH1008,,,,,0
SP22,3/4/2022,5,18,ngannt30,5036,36,GBH1008,,,,,0
SP22,3/7/2022,4,18,ngannt30,5036,37,GBH1008,,,,,0
SP22,3/7/2022,5,18,ngannt30,5036,38,GBH1008,,,,,0
SP22,3/9/2022,4,18,ngannt30,5036,39,GBH1008,,,,,0
SP22,3/9/2022,5,18,ngannt30,5036,40,GBH1008,,,,,0
SP22,1/11/2022,4,19,vietpd,5038,1,GBH1008,,,,,0
SP22,1/11/2022,5,19,vietpd,5038,2,GBH1008,,,,,0
SP22,1/13/2022,4,19,vietpd,5038,3,GBH1008,,,,,0
SP22,1/13/2022,5,19,vietpd,5038,4,GBH1008,,,,,0
SP22,1/15/2022,4,19,vietpd,5038,5,GBH1008,,,,,0
SP22,1/15/2022,5,19,vietpd,5038,6,GBH1008,,,,,0
SP22,1/18/2022,4,19,vietpd,5038,7,GBH1008,,,,,0
SP22,1/18/2022,5,19,vietpd,5038,8,GBH1008,,,,,0
SP22,1/20/2022,4,19,vietpd,5038,9,GBH1008,,,,,0
SP22,1/20/2022,5,19,vietpd,5038,10,GBH1008,,,,,0
SP22,1/22/2022,4,19,vietpd,5038,11,GBH1008,,,,,0
SP22,1/22/2022,5,19,vietpd,5038,12,GBH1008,,,,,0
SP22,2/8/2022,4,19,vietpd,5038,13,GBH1008,,,,,0
SP22,2/8/2022,5,19,vietpd,5038,14,GBH1008,,,,,0
SP22,2/10/2022,4,19,vietpd,5038,15,GBH1008,,,,,0
SP22,2/10/2022,5,19,vietpd,5038,16,GBH1008,,,,,0
SP22,2/12/2022,4,19,vietpd,5038,17,GBH1008,,,,,0
SP22,2/12/2022,5,19,vietpd,5038,18,GBH1008,,,,,0
SP22,2/15/2022,4,19,vietpd,5038,19,GBH1008,,,,,0
SP22,2/15/2022,5,19,vietpd,5038,20,GBH1008,,,,,0
SP22,2/17/2022,4,19,vietpd,5038,21,GBH1008,,,,,0
SP22,2/17/2022,5,19,vietpd,5038,22,GBH1008,,,,,0
SP22,2/19/2022,4,19,vietpd,5038,23,GBH1008,,,,,0
SP22,2/19/2022,5,19,vietpd,5038,24,GBH1008,,,,,0
SP22,2/22/2022,4,19,vietpd,5038,25,GBH1008,,,,,0
SP22,2/22/2022,5,19,vietpd,5038,26,GBH1008,,,,,0
SP22,2/24/2022,4,19,vietpd,5038,27,GBH1008,,,,,0
SP22,2/24/2022,5,19,vietpd,5038,28,GBH1008,,,,,0
SP22,2/26/2022,4,19,vietpd,5038,29,GBH1008,,,,,0
SP22,2/26/2022,5,19,vietpd,5038,30,GBH1008,,,,,0
SP22,3/1/2022,4,19,vietpd,5038,31,GBH1008,,,,,0
SP22,3/1/2022,5,19,vietpd,5038,32,GBH1008,,,,,0
SP22,3/3/2022,4,19,vietpd,5038,33,GBH1008,,,,,0
SP22,3/3/2022,5,19,vietpd,5038,34,GBH1008,,,,,0
SP22,3/5/2022,4,19,vietpd,5038,35,GBH1008,,,,,0
SP22,3/5/2022,5,19,vietpd,5038,36,GBH1008,,,,,0
SP22,3/8/2022,4,19,vietpd,5038,37,GBH1008,,,,,0
SP22,3/8/2022,5,19,vietpd,5038,38,GBH1008,,,,,0
SP22,3/10/2022,4,19,vietpd,5038,39,GBH1008,,,,,0
SP22,3/10/2022,5,19,vietpd,5038,40,GBH1008,,,,,0
SP22,1/10/2022,2,20,lannth17,SSGG101,1,GBH1008,,,,,0
SP22,1/10/2022,3,20,lannth17,SSGG101,2,GBH1008,,,,,0
SP22,1/12/2022,2,20,lannth17,SSGG101,3,GBH1008,,,,,0
SP22,1/12/2022,3,20,lannth17,SSGG101,4,GBH1008,,,,,0
SP22,1/14/2022,2,20,lannth17,SSGG101,5,GBH1008,,,,,0
SP22,1/14/2022,3,20,lannth17,SSGG101,6,GBH1008,,,,,0
SP22,1/17/2022,2,20,lannth17,SSGG101,7,GBH1008,,,,,0
SP22,1/17/2022,3,20,lannth17,SSGG101,8,GBH1008,,,,,0
SP22,1/19/2022,2,20,lannth17,SSGG101,9,GBH1008,,,,,0
SP22,1/19/2022,3,20,lannth17,SSGG101,10,GBH1008,,,,,0
SP22,1/21/2022,2,20,lannth17,SSGG101,11,GBH1008,,,,,0
SP22,1/21/2022,3,20,lannth17,SSGG101,12,GBH1008,,,,,0
SP22,2/7/2022,1,20,lannth17,SSGG101,13,GBH1008,,,,,0
SP22,2/7/2022,2,20,lannth17,SSGG101,14,GBH1008,,,,,0
SP22,2/7/2022,3,20,lannth17,SSGG101,15,GBH1008,,,,,0
SP22,1/10/2022,2,21,huongnt298,5035,1,GBH1009,,,,,0
SP22,1/10/2022,3,21,huongnt298,5035,2,GBH1009,,,,,0
SP22,1/12/2022,2,21,huongnt298,5035,3,GBH1009,,,,,0
SP22,1/12/2022,3,21,huongnt298,5035,4,GBH1009,,,,,0
SP22,1/14/2022,2,21,huongnt298,5035,5,GBH1009,,,,,0
SP22,1/14/2022,3,21,huongnt298,5035,6,GBH1009,,,,,0
SP22,1/17/2022,2,21,huongnt298,5035,7,GBH1009,,,,,0
SP22,1/17/2022,3,21,huongnt298,5035,8,GBH1009,,,,,0
SP22,1/19/2022,2,21,huongnt298,5035,9,GBH1009,,,,,0
SP22,1/19/2022,3,21,huongnt298,5035,10,GBH1009,,,,,0
SP22,1/21/2022,2,21,huongnt298,5035,11,GBH1009,,,,,0
SP22,1/21/2022,3,21,huongnt298,5035,12,GBH1009,,,,,0
SP22,2/7/2022,2,21,huongnt298,5035,13,GBH1009,,,,,0
SP22,2/7/2022,3,21,huongnt298,5035,14,GBH1009,,,,,0
SP22,2/9/2022,2,21,huongnt298,5035,15,GBH1009,,,,,0
SP22,2/9/2022,3,21,huongnt298,5035,16,GBH1009,,,,,0
SP22,2/11/2022,2,21,huongnt298,5035,17,GBH1009,,,,,0
SP22,2/11/2022,3,21,huongnt298,5035,18,GBH1009,,,,,0
SP22,2/14/2022,2,21,huongnt298,5035,19,GBH1009,,,,,0
SP22,2/14/2022,3,21,huongnt298,5035,20,GBH1009,,,,,0
SP22,2/16/2022,2,21,huongnt298,5035,21,GBH1009,,,,,0
SP22,2/16/2022,3,21,huongnt298,5035,22,GBH1009,,,,,0
SP22,2/18/2022,2,21,huongnt298,5035,23,GBH1009,,,,,0
SP22,2/18/2022,3,21,huongnt298,5035,24,GBH1009,,,,,0
SP22,2/21/2022,2,21,huongnt298,5035,25,GBH1009,,,,,0
SP22,2/21/2022,3,21,huongnt298,5035,26,GBH1009,,,,,0
SP22,2/23/2022,2,21,huongnt298,5035,27,GBH1009,,,,,0
SP22,2/23/2022,3,21,huongnt298,5035,28,GBH1009,,,,,0
SP22,2/25/2022,2,21,huongnt298,5035,29,GBH1009,,,,,0
SP22,2/25/2022,3,21,huongnt298,5035,30,GBH1009,,,,,0
SP22,2/28/2022,2,21,huongnt298,5035,31,GBH1009,,,,,0
SP22,2/28/2022,3,21,huongnt298,5035,32,GBH1009,,,,,0
SP22,3/2/2022,2,21,huongnt298,5035,33,GBH1009,,,,,0
SP22,3/2/2022,3,21,huongnt298,5035,34,GBH1009,,,,,0
SP22,3/4/2022,2,21,huongnt298,5035,35,GBH1009,,,,,0
SP22,3/4/2022,3,21,huongnt298,5035,36,GBH1009,,,,,0
SP22,3/7/2022,2,21,huongnt298,5035,37,GBH1009,,,,,0
SP22,3/7/2022,3,21,huongnt298,5035,38,GBH1009,,,,,0
SP22,3/9/2022,2,21,huongnt298,5035,39,GBH1009,,,,,0
SP22,3/9/2022,3,21,huongnt298,5035,40,GBH1009,,,,,0
SP22,1/10/2022,4,22,tungds4,5036,1,GBH1009,,,,,0
SP22,1/10/2022,5,22,tungds4,5036,2,GBH1009,,,,,0
SP22,1/12/2022,4,22,tungds4,5036,3,GBH1009,,,,,0
SP22,1/12/2022,5,22,tungds4,5036,4,GBH1009,,,,,0
SP22,1/14/2022,4,22,tungds4,5036,5,GBH1009,,,,,0
SP22,1/14/2022,5,22,tungds4,5036,6,GBH1009,,,,,0
SP22,1/17/2022,4,22,tungds4,5036,7,GBH1009,,,,,0
SP22,1/17/2022,5,22,tungds4,5036,8,GBH1009,,,,,0
SP22,1/19/2022,4,22,tungds4,5036,9,GBH1009,,,,,0
SP22,1/19/2022,5,22,tungds4,5036,10,GBH1009,,,,,0
SP22,1/21/2022,4,22,tungds4,5036,11,GBH1009,,,,,0
SP22,1/21/2022,5,22,tungds4,5036,12,GBH1009,,,,,0
SP22,2/7/2022,4,22,tungds4,5036,13,GBH1009,,,,,0
SP22,2/7/2022,5,22,tungds4,5036,14,GBH1009,,,,,0
SP22,2/9/2022,4,22,tungds4,5036,15,GBH1009,,,,,0
SP22,2/9/2022,5,22,tungds4,5036,16,GBH1009,,,,,0
SP22,2/11/2022,4,22,tungds4,5036,17,GBH1009,,,,,0
SP22,2/11/2022,5,22,tungds4,5036,18,GBH1009,,,,,0
SP22,2/14/2022,4,22,tungds4,5036,19,GBH1009,,,,,0
SP22,2/14/2022,5,22,tungds4,5036,20,GBH1009,,,,,0
SP22,2/16/2022,4,22,tungds4,5036,21,GBH1009,,,,,0
SP22,2/16/2022,5,22,tungds4,5036,22,GBH1009,,,,,0
